website,city,name,zip,phone2,phone1,page_link,rank,state,longitude,address,latitude
,Ojai,Golden Moon,93023,,(805) 640-0201,http://www.yellowpages.com/ojai-ca/mip/golden-moon-8558944?lid=8558944,5.0 stars,CA,-119.237465,842 E Ojai Ave,,34.448368
http://www.giorgiosojainow.com,Ojai,Giorgio's Pizza & Subs,93023,,(805) 646-0854,http://www.yellowpages.com/ojai-ca/mip/giorgios-pizza-subs-9703832?lid=9703832,0.0 stars,CA,-119.236595,914 E Ojai Ave,,34.44842
http://www.ojaiconcierge.com/antonios.html,Ojai,Antonio's Mexican Food Rstrnt,93023,,(805) 646-6353,http://www.yellowpages.com/ojai-ca/mip/antonios-mexican-food-rstrnt-5216863?lid=5216863,5.0 stars,CA,-119.24349,106 S Montgomery St,,34.447685
http://www.bartonssteakandseafood.com,Simi Valley,Barton's Steak & Seafood,93065,,(805) 955-9997,http://www.yellowpages.com/simi-valley-ca/mip/bartons-steak-seafood-3474232?lid=3474232,5.0 stars,CA,-118.7666,1627 E Los Angeles Ave,,34.2718
http://sutters4dining.com,Simi Valley,Sutter's Mill,93063,,(805) 520-4797,http://www.yellowpages.com/simi-valley-ca/mip/sutters-mill-6377255?lid=6377255,3.0 stars,CA,-118.71952,3885 Cochran St Suite A,,34.27905
http://www.bucadibeppo.com,Thousand Oaks,Buca di Beppo,91360,,(805) 449-3688,http://www.yellowpages.com/thousand-oaks-ca/mip/buca-di-beppo-478309555?lid=1000108648081,,CA,-118.876045,205 N Moorpark Rd,,34.18133
http://www.dukesmalibu.com,Malibu,Duke's Malibu,90265,,(310) 317-0777,http://www.yellowpages.com/malibu-ca/mip/dukes-malibu-1365618?lid=1365618,4.5 stars,CA,-118.63596,21150 Pacific Coast Hwy,,34.03692
,Ojai,The Garden Terrace,93023,,(805) 646-1133,http://www.yellowpages.com/ojai-ca/mip/the-garden-terrace-467773311?lid=467773311,0.0 stars,CA,-119.24688,133 E Ojai Ave,,34.447723
http://azuojai.com/,Ojai,Azu,93023,,(805) 640-7987,http://www.yellowpages.com/ojai-ca/mip/azu-3839400?lid=3839400,5.0 stars,CA,-119.242455,457 E Ojai Ave,,34.44803
,Ojai,Agave Maria's Restaurant,93023,,(805) 646-6353,http://www.yellowpages.com/ojai-ca/mip/agave-marias-restaurant-461568172?lid=461568172,1.0 stars,CA,-119.24342,106 S Montgomery St,,34.44787
http://www.theranchhouse.com,Ojai,Ranch House,93023,,(805) 646-2360,http://www.yellowpages.com/ojai-ca/mip/ranch-house-467902609?lid=467902609,0.0 stars,CA,-119.27725,S Lomita Ave,,34.445854
http://www.slidersbargrill.com,Simi Valley,Sliders Bar & Grill,93065,,(805) 823-4756,http://www.yellowpages.com/simi-valley-ca/mip/sliders-bar-grill-460722709?lid=460722709,1.0 stars,CA,-118.76887,1555 Simi Town Center Way # 595,,34.28292
http://www.vivalapastasimivalley.com,Simi Valley,Viva La Pasta,93065,,(805) 522-4249,http://www.yellowpages.com/simi-valley-ca/mip/viva-la-pasta-7717474?lid=7717474,3.5 stars,CA,-118.80991,525 Country Club Dr,,34.252975
http://www.oliviostrattoria.net,Simi Valley,Olivios Trattoria,93065,,(805) 791-3705,http://www.yellowpages.com/simi-valley-ca/mip/olivios-trattoria-470261050?lid=470261050,1.0 stars,CA,-118.78601,585 E Los Angeles Ave,,34.27178
http://www.marketbroiler.com,Simi Valley,Market Broiler,93065,,(805) 210-7640,http://www.yellowpages.com/simi-valley-ca/mip/market-broiler-464612546?lid=464612546,3.0 stars,CA,-118.77755,1161 Simi Town Center Way,,34.284176
http://www.olivegarden.com,Thousand Oaks,Olive Garden,91360,,(805) 777-1744,http://www.yellowpages.com/thousand-oaks-ca/mip/olive-garden-467935812?lid=1000115181460,5.0 stars,CA,-118.882164,158 W Hillcrest Dr,,34.18137
http://roundtablepizza.com,Thousand Oaks,Round Table Pizza,91362,,(805) 492-2403,http://www.yellowpages.com/thousand-oaks-ca/mip/round-table-pizza-479834014?lid=1000084702747,5.0 stars,CA,-118.84105,2060C E Avenida De Los Arboles,,34.211388
,Thousand Oaks,Red Lobster,91360,,(805) 497-7729,http://www.yellowpages.com/thousand-oaks-ca/mip/red-lobster-468959663?lid=395802120,0.0 stars,CA,-118.88207,156 W Hillcrest Dr,,34.1813
http://www.crownnanchor.com,Thousand Oaks,Crown and Anchor,91362,,(805) 497-0070,http://www.yellowpages.com/thousand-oaks-ca/mip/crown-and-anchor-467404002?lid=467404002,3.5 stars,CA,-118.83816,2891 E Thousand Oaks Blvd,,34.170776
http://www.malibuseafood.com,Malibu,Malibu Fish & Seafood,90265,,(310) 456-3430,http://www.yellowpages.com/malibu-ca/mip/malibu-fish-seafood-1703859?lid=1703859,4.0 stars,CA,-118.73467,25653 Pacific Coast Hwy,,34.03343
http://www.papalennons.com,Ojai,Papa Lennons,93023,,(805) 640-7388,http://www.yellowpages.com/ojai-ca/mip/papa-lennons-6181815?lid=6181815,0.0 stars,CA,-119.280136,515 W El Roblar Dr,,34.449432
,Ojai,Ajs Chinese Cuisine,93023,,(805) 640-0201,http://www.yellowpages.com/ojai-ca/mip/ajs-chinese-cuisine-480219012?lid=480219012,0.0 stars,CA,-119.237465,842 E Ojai Ave,,34.448368
,Ojai,Il Giardino,93023,,(805) 640-7381,http://www.yellowpages.com/ojai-ca/mip/il-giardino-2269196?lid=2269196,4.5 stars,CA,-119.24302,401 E Ojai Ave,,34.447987
http://www.hipvegancafe.com,Ojai,Hip A Vegetarian Joint,93023,,(805) 646-1750,http://www.yellowpages.com/ojai-ca/mip/hip-a-vegetarian-joint-461567300?lid=461567300,0.0 stars,CA,-119.23648,928 E Ojai Ave,,34.44843
http://www.chichispizza.com,Simi Valley,Chi Chi's Pizza,93063,,(805) 526-3393,http://www.yellowpages.com/simi-valley-ca/mip/chi-chis-pizza-455360357?lid=455360357,5.0 stars,CA,-118.692154,5145 E Los Angeles Ave,,34.27174
http://www.larsenssteakhouse.com,Simi Valley,Larsen's Grill,93065,,(805) 522-4800,http://www.yellowpages.com/simi-valley-ca/mip/larsens-grill-459714217?lid=459714217,1.0 stars,CA,-118.76887,1555 Simi Town Center Way,,34.28292
http://www.islandsrestaurants.com/,Simi Valley,Islands,93065,,(805) 577-0693,http://www.yellowpages.com/simi-valley-ca/mip/islands-8529138?lid=8529138,4.5 stars,CA,-118.776596,1213 Simi Town Center Way,,34.2837
http://www.chilis.com/,Simi Valley,Chili's Grill & Bar,93065,,(805) 527-0377,http://www.yellowpages.com/simi-valley-ca/mip/chilis-grill-bar-455515415?lid=455515415,5.0 stars,CA,-118.79567,25 W Cochran St,,34.28203
http://www.draughtsrestaurant.com,Thousand Oaks,Draughts Restaurant & Bar,91360,,(805) 777-7883,http://www.yellowpages.com/thousand-oaks-ca/mip/draughts-restaurant-bar-466239144?lid=466239144,5.0 stars,CA,-118.87542,398 N Moorpark Rd,,34.183678
http://www.mastrosrestaurants.com/,Thousand Oaks,Mastro's Steakhouse,91362,,(805) 418-1811,http://www.yellowpages.com/thousand-oaks-ca/mip/mastros-steakhouse-10038654?lid=10038654,4.0 stars,CA,-118.84665,2087 E Thousand Oaks Blvd,,34.17513
http://www.vitellostrattoria.com/,Thousand Oaks,Vitello's Italian Trattoria,91362,,(805) 496-3333,http://www.yellowpages.com/thousand-oaks-ca/mip/vitellos-italian-trattoria-459716605?lid=459716605,5.0 stars,CA,-118.83359,3316 E Thousand Oaks Blvd,,34.167194
http://www.banditsbbq.com/oaks.html,Thousand Oaks,Bandits Grill & Bar,91360,,(805) 497-7427,http://www.yellowpages.com/thousand-oaks-ca/mip/bandits-grill-bar-4775465?lid=4775465,2.5 stars,CA,-118.87518,589 N Moorpark Rd,,34.18601
http://www.moonshadowsmalibu.com,Malibu,Moonshadows Malibu,90265,,(310) 456-3010,http://www.yellowpages.com/malibu-ca/mip/moonshadows-malibu-5192998?lid=5192998,3.5 stars,CA,-118.61878,20356 Pacific Coast Hwy,,34.03773
http://www.ojairestaurants.com,Ojai,Casa De Lagos,93023,,(805) 640-1577,http://www.yellowpages.com/ojai-ca/mip/casa-de-lagos-4847085?lid=4847085,0.0 stars,CA,-119.23912,715 E Ojai Ave,,34.448257
http://vestaojai.com,Ojai,Vesta The Restaurant,93023,,(805) 646-2339,http://www.yellowpages.com/ojai-ca/mip/vesta-the-restaurant-465969288?lid=465969288,0.0 stars,CA,-119.24582,242 E Ojai Ave,,34.447796
,Ojai,Fresh Grill Ojai,93023,,(805) 640-1301,http://www.yellowpages.com/ojai-ca/mip/fresh-grill-ojai-474486802?lid=474486802,0.0 stars,CA,-119.241356,535 E Ojai Ave,,34.448097
,Ojai,Plaza Pantry,93023,,(805) 646-6325,http://www.yellowpages.com/ojai-ca/mip/plaza-pantry-1659804?lid=1659804,0.0 stars,CA,-119.24589,221 E Matilija St,,34.44877
http://www.bigzsimi.com,Simi Valley,Big Z,93063,,(805) 526-3000,http://www.yellowpages.com/simi-valley-ca/mip/big-z-5890867?lid=5890867,2.5 stars,CA,-118.69131,2428 Stearns St,,34.279804
http://www.cpk.com/,Simi Valley,California Pizza Kitchen,93065,,(805) 522-0030,http://www.yellowpages.com/simi-valley-ca/mip/california-pizza-kitchen-13344566?lid=13344566,5.0 stars,CA,-118.76887,1555 Simi Town Center Way #790,,34.28292
http://www.macaronigrill.com/,Simi Valley,Romano's Macaroni Grill,93063,,(805) 306-1303,http://www.yellowpages.com/simi-valley-ca/mip/romanos-macaroni-grill-475405426?lid=475405426,0.0 stars,CA,-118.71768,2920 Tapo Canyon Rd,,34.2875
http://www.vincenzospizza.com,Simi Valley,Vincenzo's Pizza Esperienza,93065,,(805) 579-9662,http://www.yellowpages.com/simi-valley-ca/mip/vincenzos-pizza-esperienza-9021621?lid=9021621,5.0 stars,CA,-118.7403,2955 Cochran St (Unit R1),,34.279003
http://www.panerabread.com/,Thousand Oaks,Panera Bread,91360,,(805) 496-2253,http://www.yellowpages.com/thousand-oaks-ca/mip/panera-bread-468479911?lid=468479911,0.0 stars,CA,-118.876045,205 N Moorpark Rd,,34.18133
http://www.sisleykitchen.com/,Thousand Oaks,Sisley Italian Kitchen,91360,,(805) 777-7511,http://www.yellowpages.com/thousand-oaks-ca/mip/sisley-italian-kitchen-473036440?lid=473036440,4.0 stars,CA,-118.88946,446 W Hillcrest Dr,,34.187565
http://www.hotdogonastick.com,Thousand Oaks,Hot Dog On A Stick,91360,,(805) 496-4147,http://www.yellowpages.com/thousand-oaks-ca/mip/hot-dog-on-a-stick-474102113?lid=474102113,0.0 stars,CA,-118.88849,382 W Hillcrest Dr # 6,,34.187458
http://www.tgifridays.com/,Thousand Oaks,T.G.I. Friday's,91360,,(805) 496-0503,http://www.yellowpages.com/thousand-oaks-ca/mip/tgi-fridays-7067372?lid=7067372,0.0 stars,CA,-118.87608,165 N Moorpark Rd,,34.1811
http://www.neptunesnet.com,Malibu,Neptune's Net Seafood,90265,,(310) 457-3095,http://www.yellowpages.com/malibu-ca/mip/neptunes-net-seafood-4481308?lid=4481308,4.0 stars,CA,-118.96222,42505 Pacific Coast Hwy,,34.052837
http://dominos.com,Ojai,Domino's Pizza,93023,,(805) 644-7111,http://www.yellowpages.com/ojai-ca/mip/dominos-pizza-474949621?lid=474949621,0.0 stars,CA,-119.28958,11420 N Ventura Ave # 112,,34.423004
,Ojai,Jim & Rob's Fresh Grill,93023,,(805) 640-1301,http://www.yellowpages.com/ojai-ca/mip/jim-robs-fresh-grill-5065333?lid=5065333,0.0 stars,CA,-119.248985,214 W Ojai Ave Ste 100,,34.447548
http://www.eastwestteahouse.net,Ojai,East West Teahouse,93024,,(805) 646-7355,http://www.yellowpages.com/ojai-ca/mip/east-west-teahouse-463292033?lid=463292033,0.0 stars,CA,-119.24666,PO Box 923,,34.44382
http://www.pizzafactoryinc.com,Simi Valley,Ny Pizza Factory,93063,,(805) 579-6151,http://www.yellowpages.com/simi-valley-ca/mip/ny-pizza-factory-3418368?lid=3418368,5.0 stars,CA,-118.68047,5706 E Los Angeles Ave,,34.271748
http://www.dickeys.com,Simi Valley,Dickey's Barbecue Pit,93063,,(805) 577-7675,http://www.yellowpages.com/simi-valley-ca/mip/dickeys-barbecue-pit-481596071?lid=481596071,0.0 stars,CA,-118.71768,2902 Tapo Canyon Rd,,34.287045
http://www.smokinsteves.com,Simi Valley,Smokin' Steve's BBQ Joint,93065,,(805) 577-9371,http://www.yellowpages.com/simi-valley-ca/mip/smokin-steves-bbq-joint-453667599?lid=453667599,0.0 stars,CA,-118.772606,1407 E Los Angeles Ave,,34.271793
http://www.thebootitalianrestaurant.com/,Simi Valley,The Boot Italian Restaurant,93063,,(855) 263-7904,http://www.yellowpages.com/simi-valley-ca/mip/the-boot-italian-restaurant-456284151?lid=456284151,0.0 stars,CA,-118.66214,2325 Kuehner Dr,,34.2776
http://www.sizzler.com/,Thousand Oaks,Sizzler,91360,,(805) 496-5993,http://www.yellowpages.com/thousand-oaks-ca/mip/sizzler-473212082?lid=473212082,0.0 stars,CA,-118.87552,401 N Moorpark Rd,,34.18408
http://www.fuddruckers.com,Thousand Oaks,Fuddruckers,91360,,(805) 497-0684,http://www.yellowpages.com/thousand-oaks-ca/mip/fuddruckers-10018852?lid=10018852,0.0 stars,CA,-118.87552,401 N Moorpark Rd,,34.18408
http://www.reelinnmalibu.com/,Malibu,Reel Inn Fresh Fish Restaurant,90265,,(310) 456-8221,http://www.yellowpages.com/malibu-ca/mip/reel-inn-fresh-fish-restaurant-6406692?lid=6406692,4.0 stars,CA,-118.58265,18661 Pacific Coast Hwy,,34.039288
http://www.chuys.com,Simi Valley,Chuys,93063,,(805) 520-7424,http://www.yellowpages.com/simi-valley-ca/mip/chuys-7201957?lid=7201957,0.0 stars,CA,-118.67769,5840 E Los Angeles Ave,,34.271744
http://www.upaushmasala.com/,Simi Valley,Upaush Masala,93065,,(805) 527-7566,http://www.yellowpages.com/simi-valley-ca/mip/upaush-masala-465334035?lid=465334035,5.0 stars,CA,-118.7439,2513 Sycamore Dr,,34.28002
http://www.bamboocafevn.com,Simi Valley,Bamboo Cafe,93065,,(805) 522-6266,http://www.yellowpages.com/simi-valley-ca/mip/bamboo-cafe-460145829?lid=460145829,5.0 stars,CA,-118.7425,2792 Cochran St,,34.279
http://www.guidospizzaandpasta.com/,Simi Valley,Guido's Pizza & Pasta,93065,,(805) 306-9300,http://www.yellowpages.com/simi-valley-ca/mip/guidos-pizza-pasta-4155170?lid=4155170,0.0 stars,CA,-118.76269,1877 Royal Ave,,34.26422
http://www.stuftpizza.com,Thousand Oaks,Stuft Pizza,91360,,(805) 777-7883,http://www.yellowpages.com/thousand-oaks-ca/mip/stuft-pizza-6513290?lid=6513290,0.0 stars,CA,-118.87542,398 N Moorpark Rd,,34.183678
http://ginotrattoria.net/,Thousand Oaks,Gino Trattoria & Catering Company,91360,,(805) 494-7743,http://www.yellowpages.com/thousand-oaks-ca/mip/gino-trattoria-catering-company-9313090?lid=9313090,3.5 stars,CA,-118.86504,720 E Thousand Oaks Blvd,,34.179314
http://www.mimiscafe.com/,Thousand Oaks,Mimi's Cafe,91360,,(805) 373-6161,http://www.yellowpages.com/thousand-oaks-ca/mip/mimis-cafe-17937624?lid=17937624,3.0 stars,CA,-118.87534,400 N Moorpark Rd,,34.18406
,Thousand Oaks,Great Khan Mongolian Bbq,91360,,(805) 494-7875,http://www.yellowpages.com/thousand-oaks-ca/mip/great-khan-mongolian-bbq-466683681?lid=466683681,3.0 stars,CA,-118.88861,382 W Hillcrest Dr,,34.18756
http://www.thesunsetrestaurant.com,Malibu,Sunset Restaurant & Beach,90265,,(310) 457-5521,http://www.yellowpages.com/malibu-ca/mip/sunset-restaurant-beach-474240987?lid=474240987,4.0 stars,CA,-118.81659,6800 Westward Beach Rd,,34.01089
,Malibu,Malibu Kitchen & Gourmet Country Market,90265,,(310) 456-7845,http://www.yellowpages.com/malibu-ca/mip/malibu-kitchen-gourmet-country-market-5453262?lid=5453262,2.5 stars,CA,-118.68538,3900 Cross Creek Rd,,34.0358
http://www.fishgrill.com,Malibu,Fish Grill,90265,,(310) 456-8585,http://www.yellowpages.com/malibu-ca/mip/fish-grill-473150725?lid=473150725,0.0 stars,CA,-118.67626,22935 Pacific Coast Hwy,,34.03774
http://www.paradisecovemalibu.com/beachcafe/index09.html,Malibu,Paradise Cove Beach Cafe,90265,,(310) 457-2503,http://www.yellowpages.com/malibu-ca/mip/paradise-cove-beach-cafe-415848?lid=415848,3.0 stars,CA,-118.7867,28128 Pacific Coast Hwy,,34.02411
,Simi Valley,El Patio Restaurant,93063,,(805) 527-5054,http://www.yellowpages.com/simi-valley-ca/mip/el-patio-restaurant-2231447?lid=2231447,2.5 stars,CA,-118.70973,4351 Township Ave,,34.29352
http://www.tapiocaexpress.com/,Simi Valley,Tapioca Express,93063,,(805) 522-6888,http://www.yellowpages.com/simi-valley-ca/mip/tapioca-express-2999292?lid=2999292,0.0 stars,CA,-118.680016,5726 E Los Angeles Ave,,34.271748
http://www.Arkaines.com,Simi Valley,Arkaine's Sports Bar and Grill,93063,,(805) 522-6332,http://www.yellowpages.com/simi-valley-ca/mip/arkaines-sports-bar-and-grill-472649804?lid=472649804,,CA,-118.69054,5225-31 Cochran Street,,34.27931
http://www.outbacksteakhouse.com,Thousand Oaks,Outback Steakhouse,91360,,(805) 381-1590,http://www.yellowpages.com/thousand-oaks-ca/mip/outback-steakhouse-4341425?lid=4341425,3.5 stars,CA,-118.87467,137 E Thousand Oaks Blvd,,34.179157
http://www.thecheesecakefactory.com/,Thousand Oaks,The Cheesecake Factory,91360,,(805) 371-9705,http://www.yellowpages.com/thousand-oaks-ca/mip/the-cheesecake-factory-7022544?lid=7022544,5.0 stars,CA,-118.889244,442 W Hillcrest Dr,,34.187557
http://www.sunsetterracerestaurant.com,Thousand Oaks,Sunset Terrace Restaurant,91360,,(805) 497-4847,http://www.yellowpages.com/thousand-oaks-ca/mip/sunset-terrace-restaurant-11411968?lid=11411968,1.0 stars,CA,-118.87599,235 N Moorpark Rd Ste G,,34.181595
http://www.redrobin.com/,Thousand Oaks,Red Robin Gourmet Burgers,91360,,(805) 230-1188,http://www.yellowpages.com/thousand-oaks-ca/mip/red-robin-gourmet-burgers-466003444?lid=466003444,5.0 stars,CA,-118.882675,170 W Hillcrest Dr,,34.18178
http://www.kristysmalibu.com,Malibu,Kristy's,90265,,(310) 457-2602,http://www.yellowpages.com/malibu-ca/mip/kristys-466024770?lid=466024770,0.0 stars,CA,-118.81688,6506 Westward Beach Rd,,34.016644
http://www.geoffreysmalibu.com,Malibu,Geoffrey's Restaurant,90265,,(310) 457-1519,http://www.yellowpages.com/malibu-ca/mip/geoffreys-restaurant-470895909?lid=470895909,3.5 stars,CA,-118.77114,27400 Pacific Coast Hwy,,34.02559
http://www.savorymalibu.com/,Malibu,Savory,90265,,(310) 589-8997,http://www.yellowpages.com/malibu-ca/mip/savory-456350743?lid=456350743,2.0 stars,CA,-118.80933,29169 Heathercliff Rd,,34.020847
http://www.noburestaurants.com,Malibu,Malibu Mutt,90265,,(310) 456-1211,http://www.yellowpages.com/malibu-ca/mip/malibu-mutt-1326646?lid=1326646,3.0 stars,CA,-118.685524,3835 Cross Creek Rd Ste 2,,34.03659
http://www.hawaiianbarbecue.com/,Thousand Oaks,L&L Hawaiian Barbecue,91360,,(805) 418-9918,http://www.yellowpages.com/thousand-oaks-ca/mip/l-l-hawaiian-barbecue-5406238?lid=5406238,0.0 stars,CA,-118.87598,245 N Moorpark Rd,,34.181656
http://www.amecipizzaandpasta.com,Thousand Oaks,Ameci Pizza & Pasta,91362,,(805) 493-2914,http://www.yellowpages.com/thousand-oaks-ca/mip/ameci-pizza-pasta-7055026?lid=7055026,1.0 stars,CA,-118.846245,1724 E Avenida De Los Arboles,,34.21137
http://www.redfroginc.com,Thousand Oaks,Pacific Fresh Seafood Grill,91362,,(805) 493-0104,http://www.yellowpages.com/thousand-oaks-ca/mip/pacific-fresh-seafood-grill-11749795?lid=11749795,0.0 stars,CA,-118.84105,2060 E Avenida De Los Arboles,,34.211388
http://www.thebeachcombercafe.com,Malibu,Beach Comber Cafe,90265,,(310) 456-9800,http://www.yellowpages.com/malibu-ca/mip/beach-comber-cafe-6549962?lid=6549962,4.0 stars,CA,-118.67685,23000 Pacific Coast Hwy,,34.03745
http://terrarestaurantla.com,Malibu,Terra Restaurant,90265,,(310) 456-1221,http://www.yellowpages.com/malibu-ca/mip/terra-restaurant-4895415?lid=4895415,3.5 stars,CA,-118.638596,21337 Pacific Coast Hwy,,34.037292
http://www.countrykitchenrestaurants.com,Malibu,Country Kitchen,90265,,(310) 456-8708,http://www.yellowpages.com/malibu-ca/mip/country-kitchen-460297706?lid=460297706,1.0 stars,CA,-118.63682,21239 Pacific Coast Hwy,,34.036976
http://beaurivagerestaurant.menutoeat.com,Malibu,Beaurivage Restaurant,90265,,(310) 456-5733,http://www.yellowpages.com/malibu-ca/mip/beaurivage-restaurant-2500321?lid=2500321,3.0 stars,CA,-118.742874,26025 Pacific Coast Hwy,,34.033154
http://www.supertommys.com,Thousand Oaks,Super Tommy's,91362,,(805) 230-3110,http://www.yellowpages.com/thousand-oaks-ca/mip/super-tommys-8677450?lid=8677450,0.0 stars,CA,-118.83626,3085 E Thousand Oaks Blvd,,34.169327
http://www.johnnyrockets.com,Thousand Oaks,Johnny Rockets,91360,,(805) 778-0780,http://www.yellowpages.com/thousand-oaks-ca/mip/johnny-rockets-473495171?lid=473495171,0.0 stars,CA,-118.887436,322 W Hillcrest Dr,,34.187008
http://www.marcelloristorante.com,Thousand Oaks,Marcello Ristorante,91360,,(805) 371-4367,http://www.yellowpages.com/thousand-oaks-ca/mip/marcello-ristorante-4367291?lid=4367291,4.5 stars,CA,-118.8811,140 W Hillcrest Dr,,34.180676
http://www.eatatharolds.com,Thousand Oaks,Harold's House of Omelettes,91362,,(805) 230-3147,http://www.yellowpages.com/thousand-oaks-ca/mip/harolds-house-of-omelettes-11292912?lid=11292912,5.0 stars,CA,-118.84219,2440 E Thousand Oaks Blvd,,34.173725
,Malibu,Giovanni Ristorante Italiano,90265,,(310) 317-6769,http://www.yellowpages.com/malibu-ca/mip/giovanni-ristorante-italiano-453579770?lid=453579770,4.0 stars,CA,-118.658844,22235 Pacific Coast Hwy,,34.03923
http://www.charliesmalibu.com,Malibu,Charlie's,90265,,(310) 456-3132,http://www.yellowpages.com/malibu-ca/mip/charlies-460479543?lid=460479543,0.0 stars,CA,-118.67321,22821 Pacific Coast Hwy,,34.03889
http://www.platemalibu.com,Malibu,Plate Restaurant,90265,,(310) 317-6800,http://www.yellowpages.com/malibu-ca/mip/plate-restaurant-15532435?lid=15532435,0.0 stars,CA,-118.66664,22601 Pacific Coast Hwy,,34.0396
http://www.spruzzomalibu.com,Malibu,Spruzzo's,90265,,(310) 457-8282,http://www.yellowpages.com/malibu-ca/mip/spruzzos-5910014?lid=5910014,3.0 stars,CA,-118.81825,29575 Pacific Coast Hwy,,34.01672
,Malibu,Malibu Ranch Market,90265,,(310) 463-6660,http://www.yellowpages.com/malibu-ca/mip/malibu-ranch-market-456516099?lid=456516099,0.0 stars,CA,-118.81825,29575 Pacific Coast Hwy,,34.01672
http://www.tradinoimalibu.com,Malibu,Tradinoi,90265,,(310) 456-0169,http://www.yellowpages.com/malibu-ca/mip/tradinoi-1739831?lid=1739831,4.0 stars,CA,-118.685524,3835 Cross Creek Rd,,34.03659
http://damoresfamouspizza.com,Malibu,D'amore's Pizza Express,90265,,(310) 208-7077,http://www.yellowpages.com/malibu-ca/mip/damores-pizza-express-10655602?lid=10655602,4.0 stars,CA,-118.66664,22601 Pacific Coast Hwy,,34.0396
http://www.guidosmalibu.com,Malibu,Guido's Restaurant Malibu,90265,,(310) 456-1979,http://www.yellowpages.com/malibu-ca/mip/guidos-restaurant-malibu-17238835?lid=17238835,4.0 stars,CA,-118.68541,3874 Cross Creek Rd,,34.035988
http://www.coralbeachcantina.net,Malibu,Coral Beach Cantina,90265,,(310) 457-5503,http://www.yellowpages.com/malibu-ca/mip/coral-beach-cantina-8131014?lid=8131014,3.5 stars,CA,-118.814575,29350 Pacific Coast Hwy,,34.01844
http://www.lasalsa.com/,Malibu,La Salsa Fresh Mexican Grill,90265,,(310) 317-9466,http://www.yellowpages.com/malibu-ca/mip/la-salsa-fresh-mexican-grill-473536046?lid=473536046,0.0 stars,CA,-118.672966,22800 Pacific Coast Hwy,,34.038956
,Malibu,Nobu Malibu,90265,,(310) 456-3299,http://www.yellowpages.com/malibu-ca/mip/nobu-malibu-480734172?lid=480734172,0.0 stars,CA,-118.66713,22619 Pacific Coast Hwy,,34.03958
http://www.tavernatony.com,Malibu,Taverna Tony,90265,,(310) 317-9667,http://www.yellowpages.com/malibu-ca/mip/taverna-tony-533484?lid=533484,3.5 stars,CA,-118.68567,23410 Civic Center Way,,34.036785
,Malibu,Soba Living,90265,,(310) 456-3777,http://www.yellowpages.com/malibu-ca/mip/soba-living-472529386?lid=472529386,0.0 stars,CA,-118.6732,22814 Pacific Coast Hwy,,34.038895
http://www.twoguysmoorpark.com,Moorpark,Two Guys From Italy,93021,,(805) 529-2292,http://www.yellowpages.com/moorpark-ca/mip/two-guys-from-italy-2493573?lid=1000088595815,5.0 stars,CA,-118.886894,484 E Los Angeles Ave,,34.27894
http://roundtablepizza.com,Moorpark,Round Table Pizza,93021,,(805) 529-2207,http://www.yellowpages.com/moorpark-ca/mip/round-table-pizza-479829016?lid=1000084703402,1.0 stars,CA,-118.887054,239 W Los Angeles Ave,,34.279026
http://www.grinderdeli.com,Moorpark,Grinder Restaurant,93021,,(805) 529-2288,http://www.yellowpages.com/moorpark-ca/mip/grinder-restaurant-15480429?lid=15480429,5.0 stars,CA,-118.88211,1 W Los Angeles Ave,,34.27902
http://www.acfla.org,Moorpark,Cactus Patch Restaurant,93021,,(805) 529-9550,http://www.yellowpages.com/moorpark-ca/mip/cactus-patch-restaurant-8610204?lid=8610204,5.0 stars,CA,-118.87933,197 E High St,,34.28539
http://www.lemmosgrill.com,Moorpark,Lemmo's Grill,93021,,(805) 530-1555,http://www.yellowpages.com/moorpark-ca/mip/lemmos-grill-23029740?lid=23029740,0.0 stars,CA,-118.89721,4227 Tierra Rejada Rd,,34.26828
http://www.thegrotta.com/8585.html,Moorpark,Grotta Azzurra Italian Restaurant,93021,,(805) 529-7558,http://www.yellowpages.com/moorpark-ca/mip/grotta-azzurra-italian-restaurant-77392?lid=77392,3.5 stars,CA,-118.85728,14711 Princeton Ave,,34.29516
http://www.donnatellipizzaandpasta.powersites.net,Moorpark,Donnatelli's Pizza Pasta Salads & Subs,93021,,(805) 529-3399,http://www.yellowpages.com/moorpark-ca/mip/donnatellis-pizza-pasta-salads-subs-467207996?lid=467207996,0.0 stars,CA,-118.885445,302 W Los Angeles Ave,,34.27894
,Moorpark,Corrigan's Irish Pub & Restaurant,93021,,(805) 532-1500,http://www.yellowpages.com/moorpark-ca/mip/corrigans-irish-pub-restaurant-464685843?lid=464685843,3.5 stars,CA,-118.881065,75 E High St,,34.285408
http://www.vivalapastamoorpark.com,Moorpark,Viva La Pasta,93021,,(805) 529-1100,http://www.yellowpages.com/moorpark-ca/mip/viva-la-pasta-456140134?lid=456140134,0.0 stars,CA,-118.888,252 W Los Angeles Ave # Ab,,34.278885
http://www.woodranch.com,Moorpark,Wood Ranch Barbecue & Grill Inc,93021,,(805) 523-7253,http://www.yellowpages.com/moorpark-ca/mip/wood-ranch-barbecue-grill-inc-859489?lid=859489,3.5 stars,CA,-118.873535,540 New Los Angeles Ave,,34.27893
